Sample ID	iCluster
TCGA-KM-8438	9
TCGA-KM-8439	28
TCGA-KM-8440	9
TCGA-KM-8441	28
TCGA-KM-8442	9
TCGA-KM-8443	9
TCGA-KM-8476	9
TCGA-KM-8477	28
TCGA-KM-8639	28
TCGA-KN-8418	9
TCGA-KN-8419	9
TCGA-KN-8421	9
TCGA-KN-8422	9
TCGA-KN-8423	9
TCGA-KN-8424	9
TCGA-KN-8425	9
TCGA-KN-8426	9
TCGA-KN-8427	3
TCGA-KN-8428	9
TCGA-KN-8429	9
TCGA-KN-8431	9
TCGA-KN-8432	9
TCGA-KN-8433	28
TCGA-KN-8434	9
TCGA-KN-8435	9
TCGA-KN-8436	9
TCGA-KN-8437	28
TCGA-KO-8403	9
TCGA-KO-8404	3
TCGA-KO-8405	3
TCGA-KO-8406	9
TCGA-KO-8407	9
TCGA-KO-8408	9
TCGA-KO-8409	9
TCGA-KO-8410	9
TCGA-KO-8411	9
TCGA-KO-8413	9
TCGA-KO-8414	9
TCGA-KO-8415	9
TCGA-KO-8416	9
TCGA-KO-8417	9
TCGA-4C-A93U	12
TCGA-BJ-A0YZ	12
TCGA-BJ-A0Z0	12
TCGA-BJ-A0Z2	12
TCGA-BJ-A0Z3	12
TCGA-BJ-A0Z5	12
TCGA-BJ-A0Z9	12
TCGA-BJ-A0ZA	12
TCGA-BJ-A0ZB	12
TCGA-BJ-A0ZC	12
TCGA-BJ-A0ZE	12
TCGA-BJ-A0ZG	12
TCGA-BJ-A0ZH	12
TCGA-BJ-A0ZJ	12
TCGA-BJ-A18Y	12
TCGA-BJ-A18Z	12
TCGA-BJ-A190	9
TCGA-BJ-A191	12
TCGA-BJ-A192	12
TCGA-BJ-A28R	12
TCGA-BJ-A28S	12
TCGA-BJ-A28T	12
TCGA-BJ-A28V	12
TCGA-BJ-A28W	12
TCGA-BJ-A28X	12
TCGA-BJ-A28Z	12
TCGA-BJ-A290	12
TCGA-BJ-A291	12
TCGA-BJ-A2N7	12
TCGA-BJ-A2N8	12
TCGA-BJ-A2N9	12
TCGA-BJ-A2NA	12
TCGA-BJ-A2P4	12
TCGA-BJ-A3EZ	12
TCGA-BJ-A3F0	12
TCGA-BJ-A3PR	14
TCGA-BJ-A3PT	12
TCGA-BJ-A3PU	12
TCGA-BJ-A45C	12
TCGA-BJ-A45D	12
TCGA-BJ-A45E	14
TCGA-BJ-A45F	12
TCGA-BJ-A45G	12
TCGA-BJ-A45H	12
TCGA-BJ-A45I	12
TCGA-BJ-A45J	12
TCGA-BJ-A45K	12
TCGA-BJ-A4O8	12
TCGA-BJ-A4O9	12
TCGA-CE-A13K	12
TCGA-CE-A27D	12
TCGA-CE-A3MD	12
TCGA-CE-A3ME	12
TCGA-CE-A481	12
TCGA-CE-A482	12
TCGA-CE-A483	12
TCGA-CE-A484	12
TCGA-CE-A485	12
TCGA-DE-A0XZ	12
TCGA-DE-A0Y2	12
TCGA-DE-A0Y3	12
TCGA-DE-A2OL	12
TCGA-DE-A3KN	12
TCGA-DE-A4M8	12
TCGA-DE-A4M9	12
TCGA-DE-A4MA	12
TCGA-DE-A4MB	12
TCGA-DE-A4MC	12
TCGA-DE-A4MD	12
TCGA-DE-A69J	12
TCGA-DE-A69K	12
TCGA-DE-A7U5	12
TCGA-DJ-A13L	12
TCGA-DJ-A13M	12
TCGA-DJ-A13O	12
TCGA-DJ-A13P	12
TCGA-DJ-A13R	12
TCGA-DJ-A13S	12
TCGA-DJ-A13T	12
TCGA-DJ-A13U	12
TCGA-DJ-A13W	12
TCGA-DJ-A13X	12
TCGA-DJ-A1QD	12
TCGA-DJ-A1QE	12
TCGA-DJ-A1QF	12
TCGA-DJ-A1QG	12
TCGA-DJ-A1QH	12
TCGA-DJ-A1QI	12
TCGA-DJ-A1QL	12
TCGA-DJ-A1QM	12
TCGA-DJ-A1QN	12
TCGA-DJ-A1QO	12
TCGA-DJ-A1QQ	12
TCGA-DJ-A2PN	12
TCGA-DJ-A2PO	12
TCGA-DJ-A2PP	12
TCGA-DJ-A2PQ	12
TCGA-DJ-A2PR	12
TCGA-DJ-A2PS	12
TCGA-DJ-A2PT	12
TCGA-DJ-A2PU	12
TCGA-DJ-A2PV	12
TCGA-DJ-A2PW	12
TCGA-DJ-A2PX	12
TCGA-DJ-A2PY	12
TCGA-DJ-A2PZ	12
TCGA-DJ-A2Q0	12
TCGA-DJ-A2Q1	12
TCGA-DJ-A2Q2	12
TCGA-DJ-A2Q3	12
TCGA-DJ-A2Q4	12
TCGA-DJ-A2Q5	12
TCGA-DJ-A2Q6	12
TCGA-DJ-A2Q7	12
TCGA-DJ-A2Q9	20
TCGA-DJ-A2QA	12
TCGA-DJ-A2QB	12
TCGA-DJ-A2QC	12
TCGA-DJ-A3UK	12
TCGA-DJ-A3UM	12
TCGA-DJ-A3UN	12
TCGA-DJ-A3UO	12
TCGA-DJ-A3UP	12
TCGA-DJ-A3UQ	12
TCGA-DJ-A3UR	12
TCGA-DJ-A3US	12
TCGA-DJ-A3UT	12
TCGA-DJ-A3UU	12
TCGA-DJ-A3UW	12
TCGA-DJ-A3UX	12
TCGA-DJ-A3UY	12
TCGA-DJ-A3UZ	12
TCGA-DJ-A3V0	12
TCGA-DJ-A3V2	12
TCGA-DJ-A3V3	12
TCGA-DJ-A3V4	12
TCGA-DJ-A3V5	12
TCGA-DJ-A3V7	12
TCGA-DJ-A3V8	12
TCGA-DJ-A3V9	12
TCGA-DJ-A3VA	12
TCGA-DJ-A3VB	12
TCGA-DJ-A3VD	12
TCGA-DJ-A3VE	12
TCGA-DJ-A3VF	12
TCGA-DJ-A3VG	12
TCGA-DJ-A3VI	12
TCGA-DJ-A3VJ	12
TCGA-DJ-A3VK	12
TCGA-DJ-A3VL	12
TCGA-DJ-A3VM	12
TCGA-DJ-A4UL	12
TCGA-DJ-A4UP	12
TCGA-DJ-A4UQ	12
TCGA-DJ-A4UR	12
TCGA-DJ-A4UT	12
TCGA-DJ-A4UW	12
TCGA-DJ-A4V0	12
TCGA-DJ-A4V2	12
TCGA-DJ-A4V4	12
TCGA-DJ-A4V5	12
TCGA-DO-A1JZ	12
TCGA-DO-A1K0	12
TCGA-DO-A2HM	20
TCGA-E3-A3DY	12
TCGA-E3-A3DZ	12
TCGA-E3-A3E0	12
TCGA-E3-A3E1	12
TCGA-E3-A3E2	12
TCGA-E3-A3E3	12
TCGA-E3-A3E5	12
TCGA-E8-A242	12
TCGA-E8-A2EA	12
TCGA-E8-A3X7	12
TCGA-E8-A413	12
TCGA-E8-A414	12
TCGA-E8-A415	12
TCGA-E8-A416	12
TCGA-E8-A417	12
TCGA-E8-A418	12
TCGA-E8-A419	12
TCGA-E8-A432	12
TCGA-E8-A433	12
TCGA-E8-A434	12
TCGA-E8-A436	12
TCGA-E8-A437	12
TCGA-E8-A438	12
TCGA-E8-A44K	12
TCGA-E8-A44M	12
TCGA-EL-A3CL	12
TCGA-EL-A3CM	12
TCGA-EL-A3CN	12
TCGA-EL-A3CO	12
TCGA-EL-A3CP	12
TCGA-EL-A3CR	12
TCGA-EL-A3CS	12
TCGA-EL-A3CT	12
TCGA-EL-A3CU	12
TCGA-EL-A3CV	12
TCGA-EL-A3CW	12
TCGA-EL-A3CX	12
TCGA-EL-A3CY	20
TCGA-EL-A3CZ	12
TCGA-EL-A3D1	12
TCGA-EL-A3D4	12
TCGA-EL-A3D6	12
TCGA-EL-A3GO	12
TCGA-EL-A3GP	22
TCGA-EL-A3GQ	12
TCGA-EL-A3GR	12
TCGA-EL-A3GS	12
TCGA-EL-A3GU	12
TCGA-EL-A3GV	12
TCGA-EL-A3GW	12
TCGA-EL-A3GX	12
TCGA-EL-A3GY	12
TCGA-EL-A3GZ	12
TCGA-EL-A3H1	12
TCGA-EL-A3H2	12
TCGA-EL-A3H3	12
TCGA-EL-A3H4	12
TCGA-EL-A3H5	12
TCGA-EL-A3H7	12
TCGA-EL-A3H8	12
TCGA-EL-A3MW	12
TCGA-EL-A3MX	12
TCGA-EL-A3MY	12
TCGA-EL-A3MZ	12
TCGA-EL-A3N2	12
TCGA-EL-A3N3	12
TCGA-EL-A3T0	12
TCGA-EL-A3T1	12
TCGA-EL-A3T2	12
TCGA-EL-A3T3	12
TCGA-EL-A3T6	12
TCGA-EL-A3T7	12
TCGA-EL-A3T8	12
TCGA-EL-A3T9	20
TCGA-EL-A3TA	12
TCGA-EL-A3TB	12
TCGA-EL-A3ZG	12
TCGA-EL-A3ZH	12
TCGA-EL-A3ZK	12
TCGA-EL-A3ZL	12
TCGA-EL-A3ZM	12
TCGA-EL-A3ZN	12
TCGA-EL-A3ZO	12
TCGA-EL-A3ZP	12
TCGA-EL-A3ZQ	12
TCGA-EL-A3ZR	12
TCGA-EL-A3ZS	12
TCGA-EL-A3ZT	12
TCGA-EL-A4JV	12
TCGA-EL-A4JW	12
TCGA-EL-A4JX	12
TCGA-EL-A4JZ	12
TCGA-EL-A4K0	12
TCGA-EL-A4K1	12
TCGA-EL-A4K2	12
TCGA-EL-A4K4	12
TCGA-EL-A4K6	12
TCGA-EL-A4K7	12
TCGA-EL-A4K9	12
TCGA-EL-A4KD	12
TCGA-EL-A4KG	12
TCGA-EL-A4KH	12
TCGA-EL-A4KI	12
TCGA-EM-A1CS	12
TCGA-EM-A1CT	12
TCGA-EM-A1CU	12
TCGA-EM-A1CV	12
TCGA-EM-A1CW	12
TCGA-EM-A1YA	12
TCGA-EM-A1YB	12
TCGA-EM-A1YC	12
TCGA-EM-A1YD	12
TCGA-EM-A1YE	12
TCGA-EM-A22I	12
TCGA-EM-A22J	12
TCGA-EM-A22K	12
TCGA-EM-A22L	12
TCGA-EM-A22M	12
TCGA-EM-A22N	12
TCGA-EM-A22O	12
TCGA-EM-A22P	12
TCGA-EM-A22Q	12
TCGA-EM-A2CJ	12
TCGA-EM-A2CK	12
TCGA-EM-A2CL	12
TCGA-EM-A2CN	12
TCGA-EM-A2CO	12
TCGA-EM-A2CP	12
TCGA-EM-A2CQ	12
TCGA-EM-A2CT	12
TCGA-EM-A2CU	12
TCGA-EM-A2OV	12
TCGA-EM-A2OW	12
TCGA-EM-A2OX	12
TCGA-EM-A2OY	12
TCGA-EM-A2OZ	12
TCGA-EM-A2P0	12
TCGA-EM-A2P1	12
TCGA-EM-A2P2	12
TCGA-EM-A2P3	12
TCGA-EM-A3AI	12
TCGA-EM-A3AJ	12
TCGA-EM-A3AK	12
TCGA-EM-A3AL	12
TCGA-EM-A3AN	12
TCGA-EM-A3AO	12
TCGA-EM-A3AP	12
TCGA-EM-A3AQ	12
TCGA-EM-A3AR	12
TCGA-EM-A3FJ	12
TCGA-EM-A3FK	12
TCGA-EM-A3FL	12
TCGA-EM-A3FM	12
TCGA-EM-A3FN	12
TCGA-EM-A3FO	12
TCGA-EM-A3FP	12
TCGA-EM-A3FQ	12
TCGA-EM-A3FR	12
TCGA-EM-A3O3	12
TCGA-EM-A3O6	12
TCGA-EM-A3O7	12
TCGA-EM-A3O8	12
TCGA-EM-A3O9	12
TCGA-EM-A3OA	12
TCGA-EM-A3OB	12
TCGA-EM-A3ST	12
TCGA-EM-A3SU	12
TCGA-EM-A3SX	12
TCGA-EM-A3SY	12
TCGA-EM-A3SZ	12
TCGA-EM-A4FF	12
TCGA-EM-A4FH	12
TCGA-EM-A4FK	12
TCGA-EM-A4FM	12
TCGA-EM-A4FN	12
TCGA-EM-A4FO	12
TCGA-EM-A4FQ	12
TCGA-EM-A4FR	12
TCGA-EM-A4FU	12
TCGA-EM-A4FV	12
TCGA-EM-A4G1	12
TCGA-ET-A25G	12
TCGA-ET-A25I	12
TCGA-ET-A25J	12
TCGA-ET-A25K	12
TCGA-ET-A25L	12
TCGA-ET-A25M	12
TCGA-ET-A25N	12
TCGA-ET-A25O	12
TCGA-ET-A25P	12
TCGA-ET-A25R	12
TCGA-ET-A2MX	12
TCGA-ET-A2MY	12
TCGA-ET-A2MZ	12
TCGA-ET-A2N0	12
TCGA-ET-A2N3	12
TCGA-ET-A2N4	12
TCGA-ET-A2N5	12
TCGA-ET-A39I	12
TCGA-ET-A39J	12
TCGA-ET-A39K	12
TCGA-ET-A39L	12
TCGA-ET-A39M	12
TCGA-ET-A39N	12
TCGA-ET-A39O	12
TCGA-ET-A39P	12
TCGA-ET-A39R	12
TCGA-ET-A39S	12
TCGA-ET-A39T	12
TCGA-ET-A3BN	12
TCGA-ET-A3BO	12
TCGA-ET-A3BP	12
TCGA-ET-A3BQ	12
TCGA-ET-A3BS	12
TCGA-ET-A3BT	12
TCGA-ET-A3BU	12
TCGA-ET-A3BV	20
TCGA-ET-A3BW	12
TCGA-ET-A3BX	12
TCGA-ET-A3DO	12
TCGA-ET-A3DP	12
TCGA-ET-A3DQ	12
TCGA-ET-A3DR	12
TCGA-ET-A3DS	12
TCGA-ET-A3DT	12
TCGA-ET-A3DU	12
TCGA-ET-A3DV	12
TCGA-ET-A3DW	12
TCGA-ET-A40P	12
TCGA-ET-A40Q	12
TCGA-ET-A40R	12
TCGA-ET-A40S	12
TCGA-ET-A40T	12
TCGA-ET-A4KN	12
TCGA-ET-A4KQ	12
TCGA-FE-A22Z	12
TCGA-FE-A230	12
TCGA-FE-A231	12
TCGA-FE-A232	12
TCGA-FE-A233	12
TCGA-FE-A234	12
TCGA-FE-A235	12
TCGA-FE-A236	12
TCGA-FE-A237	12
TCGA-FE-A238	12
TCGA-FE-A239	12
TCGA-FE-A23A	12
TCGA-FE-A3PA	12
TCGA-FE-A3PB	12
TCGA-FE-A3PC	12
TCGA-FE-A3PD	12
TCGA-FK-A3S3	12
TCGA-FK-A3SB	12
TCGA-FK-A3SD	12
TCGA-FK-A3SE	12
TCGA-FK-A3SG	12
TCGA-FK-A3SH	12
TCGA-FK-A4UB	12
TCGA-FY-A2QD	12
TCGA-FY-A3BL	12
TCGA-FY-A3I4	12
TCGA-FY-A3I5	12
TCGA-FY-A3NM	12
TCGA-FY-A3NN	12
TCGA-FY-A3ON	12
TCGA-FY-A3R6	12
TCGA-FY-A3R7	12
TCGA-FY-A3R8	12
TCGA-FY-A3R9	12
TCGA-FY-A3RA	12
TCGA-FY-A3TY	12
TCGA-FY-A3W9	12
TCGA-FY-A3WA	12
TCGA-FY-A3YR	12
TCGA-FY-A40K	12
TCGA-FY-A40L	12
TCGA-FY-A40M	12
TCGA-FY-A40N	12
TCGA-FY-A4B0	12
TCGA-FY-A4B3	12
TCGA-FY-A4B4	12
TCGA-FY-A76V	12
TCGA-GE-A2C6	12
TCGA-H2-A26U	12
TCGA-H2-A2K9	12
TCGA-H2-A3RH	12
TCGA-H2-A3RI	12
TCGA-H2-A421	12
TCGA-H2-A422	12
TCGA-IM-A3EB	12
TCGA-IM-A3ED	12
TCGA-IM-A3U2	12
TCGA-IM-A3U3	12
TCGA-IM-A41Y	12
TCGA-IM-A41Z	12
TCGA-IM-A420	12
TCGA-IM-A4EB	12
TCGA-J8-A3NZ	12
TCGA-J8-A3O0	12
TCGA-J8-A3O1	12
TCGA-J8-A3O2	12
TCGA-J8-A3YD	12
TCGA-J8-A3YE	12
TCGA-J8-A3YF	12
TCGA-J8-A3YG	12
TCGA-J8-A3YH	12
TCGA-J8-A42S	12
TCGA-J8-A4HW	12
TCGA-J8-A4HY	12
TCGA-KS-A41F	12
TCGA-KS-A41I	12
TCGA-KS-A41J	12
TCGA-KS-A41L	12
TCGA-KS-A4I1	12
TCGA-KS-A4I3	12
TCGA-KS-A4I5	12
TCGA-KS-A4I7	12
TCGA-KS-A4I9	12
TCGA-KS-A4IB	12
TCGA-KS-A4IC	12
TCGA-KS-A4ID	12
TCGA-L6-A4EP	12
TCGA-L6-A4EQ	12
TCGA-L6-A4ET	12
TCGA-L6-A4EU	12
TCGA-MK-A4N6	12
TCGA-MK-A4N7	12
TCGA-MK-A4N9	12
TCGA-MK-A84Z	12
TCGA-QD-A8IV	12
TCGA-CS-4938	11
TCGA-CS-4941	23
TCGA-CS-4942	11
TCGA-CS-4943	11
TCGA-CS-4944	11
TCGA-CS-5390	11
TCGA-CS-5393	11
TCGA-CS-5394	11
TCGA-CS-5395	23
TCGA-CS-5396	11
TCGA-CS-5397	23
TCGA-CS-6186	23
TCGA-CS-6188	23
TCGA-CS-6290	11
TCGA-CS-6665	11
TCGA-CS-6666	11
TCGA-CS-6667	11
TCGA-CS-6668	11
TCGA-CS-6669	5
TCGA-CS-6670	11
TCGA-DB-5270	11
TCGA-DB-5273	11
TCGA-DB-5274	11
TCGA-DB-5275	11
TCGA-DB-5276	11
TCGA-DB-5277	11
TCGA-DB-5278	11
TCGA-DB-5279	11
TCGA-DB-5280	11
TCGA-DB-5281	11
TCGA-DB-A4X9	11
TCGA-DB-A4XA	11
TCGA-DB-A4XB	11
TCGA-DB-A4XC	11
TCGA-DB-A4XD	11
TCGA-DB-A4XE	11
TCGA-DB-A4XF	11
TCGA-DB-A4XG	11
TCGA-DB-A4XH	11
TCGA-DB-A64L	11
TCGA-DB-A64O	5
TCGA-DB-A64P	11
TCGA-DB-A64Q	11
TCGA-DB-A64R	11
TCGA-DB-A64S	11
TCGA-DB-A64U	11
TCGA-DB-A64V	11
TCGA-DB-A64W	11
TCGA-DB-A64X	11
TCGA-DB-A75K	11
TCGA-DB-A75L	11
TCGA-DB-A75O	11
TCGA-DB-A75P	5
TCGA-DH-5140	5
TCGA-DH-5141	11
TCGA-DH-5142	11
TCGA-DH-5143	11
TCGA-DH-5144	11
TCGA-DH-A669	11
TCGA-DH-A66B	11
TCGA-DH-A66D	11
TCGA-DH-A66F	11
TCGA-DH-A66G	11
TCGA-DH-A7UR	11
TCGA-DH-A7US	11
TCGA-DH-A7UT	11
TCGA-DH-A7UU	11
TCGA-DH-A7UV	11
TCGA-DU-5847	23
TCGA-DU-5849	11
TCGA-DU-5851	11
TCGA-DU-5852	23
TCGA-DU-5853	11
TCGA-DU-5854	23
TCGA-DU-5855	11
TCGA-DU-5870	11
TCGA-DU-5871	11
TCGA-DU-5872	11
TCGA-DU-5874	11
TCGA-DU-6392	5
TCGA-DU-6393	11
TCGA-DU-6394	11
TCGA-DU-6395	11
TCGA-DU-6396	11
TCGA-DU-6397	11
TCGA-DU-6399	11
TCGA-DU-6400	11
TCGA-DU-6401	11
TCGA-DU-6402	23
TCGA-DU-6403	23
TCGA-DU-6404	5
TCGA-DU-6405	23
TCGA-DU-6406	23
TCGA-DU-6407	11
TCGA-DU-6408	11
TCGA-DU-6410	11
TCGA-DU-6542	11
TCGA-DU-7006	23
TCGA-DU-7007	11
TCGA-DU-7008	11
TCGA-DU-7009	11
TCGA-DU-7010	11
TCGA-DU-7012	23
TCGA-DU-7013	23
TCGA-DU-7014	11
TCGA-DU-7015	11
TCGA-DU-7018	11
TCGA-DU-7019	11
TCGA-DU-7290	5
TCGA-DU-7292	23
TCGA-DU-7294	11
TCGA-DU-7298	11
TCGA-DU-7299	11
TCGA-DU-7300	11
TCGA-DU-7301	11
TCGA-DU-7302	11
TCGA-DU-7304	11
TCGA-DU-7306	11
TCGA-DU-7309	11
TCGA-DU-8158	3
TCGA-DU-8161	5
TCGA-DU-8162	5
TCGA-DU-8163	11
TCGA-DU-8164	11
TCGA-DU-8165	22
TCGA-DU-8166	11
TCGA-DU-8167	11
TCGA-DU-8168	11
TCGA-DU-A5TP	11
TCGA-DU-A5TR	11
TCGA-DU-A5TS	11
TCGA-DU-A5TT	5
TCGA-DU-A5TU	11
TCGA-DU-A5TW	11
TCGA-DU-A5TY	23
TCGA-DU-A6S2	11
TCGA-DU-A6S3	11
TCGA-DU-A6S6	11
TCGA-DU-A6S7	11
TCGA-DU-A6S8	11
TCGA-DU-A76K	23
TCGA-DU-A76L	23
TCGA-DU-A76O	11
TCGA-DU-A76R	11
TCGA-DU-A7T6	11
TCGA-DU-A7T8	11
TCGA-DU-A7TA	11
TCGA-DU-A7TB	5
TCGA-DU-A7TC	11
TCGA-DU-A7TD	23
TCGA-DU-A7TG	11
TCGA-DU-A7TI	11
TCGA-DU-A7TJ	23
TCGA-E1-5302	11
TCGA-E1-5303	11
TCGA-E1-5304	11
TCGA-E1-5305	11
TCGA-E1-5307	11
TCGA-E1-5311	11
TCGA-E1-5318	11
TCGA-E1-5319	11
TCGA-E1-5322	11
TCGA-E1-A7YD	23
TCGA-E1-A7YE	11
TCGA-E1-A7YH	11
TCGA-E1-A7YI	7
TCGA-E1-A7YJ	23
TCGA-E1-A7YK	11
TCGA-E1-A7YL	5
TCGA-E1-A7YM	5
TCGA-E1-A7YN	3
TCGA-E1-A7YO	11
TCGA-E1-A7YQ	23
TCGA-E1-A7YS	11
TCGA-E1-A7YU	11
TCGA-E1-A7YV	11
TCGA-E1-A7YW	11
TCGA-E1-A7YY	5
TCGA-E1-A7Z2	23
TCGA-E1-A7Z3	11
TCGA-E1-A7Z4	11
TCGA-E1-A7Z6	11
TCGA-EZ-7264	11
TCGA-F6-A8O3	11
TCGA-F6-A8O4	11
TCGA-FG-5962	11
TCGA-FG-5963	5
TCGA-FG-5964	11
TCGA-FG-5965	11
TCGA-FG-6688	5
TCGA-FG-6689	11
TCGA-FG-6690	11
TCGA-FG-6691	11
TCGA-FG-6692	23
TCGA-FG-7634	11
TCGA-FG-7636	11
TCGA-FG-7638	11
TCGA-FG-7641	11
TCGA-FG-7643	5
TCGA-FG-8181	5
TCGA-FG-8182	11
TCGA-FG-8185	11
TCGA-FG-8186	11
TCGA-FG-8187	11
TCGA-FG-8188	11
TCGA-FG-8189	5
TCGA-FG-8191	11
TCGA-FG-A4MT	11
TCGA-FG-A4MU	23
TCGA-FG-A4MW	23
TCGA-FG-A4MX	11
TCGA-FG-A4MY	11
TCGA-FG-A60J	11
TCGA-FG-A60K	11
TCGA-FG-A60L	11
TCGA-FG-A6IZ	11
TCGA-FG-A6J1	11
TCGA-FG-A6J3	11
TCGA-FG-A70Y	11
TCGA-FG-A70Z	23
TCGA-FG-A710	11
TCGA-FG-A711	11
TCGA-FG-A713	11
TCGA-FG-A87N	7
TCGA-FG-A87Q	23
TCGA-FN-7833	11
TCGA-HT-7467	11
TCGA-HT-7468	11
TCGA-HT-7469	5
TCGA-HT-7470	11
TCGA-HT-7471	11
TCGA-HT-7472	11
TCGA-HT-7473	11
TCGA-HT-7474	11
TCGA-HT-7475	11
TCGA-HT-7476	11
TCGA-HT-7477	7
TCGA-HT-7478	11
TCGA-HT-7479	11
TCGA-HT-7480	11
TCGA-HT-7481	11
TCGA-HT-7482	11
TCGA-HT-7483	11
TCGA-HT-7485	11
TCGA-HT-7601	11
TCGA-HT-7602	11
TCGA-HT-7603	11
TCGA-HT-7604	11
TCGA-HT-7605	11
TCGA-HT-7606	11
TCGA-HT-7607	11
TCGA-HT-7608	11
TCGA-HT-7609	11
TCGA-HT-7610	11
TCGA-HT-7611	11
TCGA-HT-7616	11
TCGA-HT-7620	11
TCGA-HT-7676	11
TCGA-HT-7677	11
TCGA-HT-7680	5
TCGA-HT-7681	11
TCGA-HT-7684	11
TCGA-HT-7686	11
TCGA-HT-7687	11
TCGA-HT-7688	11
TCGA-HT-7689	11
TCGA-HT-7690	11
TCGA-HT-7691	5
TCGA-HT-7692	11
TCGA-HT-7693	11
TCGA-HT-7694	11
TCGA-HT-7695	11
TCGA-HT-7854	5
TCGA-HT-7855	11
TCGA-HT-7856	11
TCGA-HT-7857	3
TCGA-HT-7858	11
TCGA-HT-7860	23
TCGA-HT-7873	11
TCGA-HT-7874	11
TCGA-HT-7875	11
TCGA-HT-7877	11
TCGA-HT-7879	11
TCGA-HT-7880	11
TCGA-HT-7881	11
TCGA-HT-7882	3
TCGA-HT-7884	11
TCGA-HT-7902	5
TCGA-HT-8010	11
TCGA-HT-8011	23
TCGA-HT-8012	11
TCGA-HT-8013	11
TCGA-HT-8015	5
TCGA-HT-8018	11
TCGA-HT-8019	5
TCGA-HT-8104	23
TCGA-HT-8105	11
TCGA-HT-8106	3
TCGA-HT-8107	5
TCGA-HT-8108	11
TCGA-HT-8109	11
TCGA-HT-8110	23
TCGA-HT-8111	11
TCGA-HT-8113	11
TCGA-HT-8114	11
TCGA-HT-8563	11
TCGA-HT-8564	5
TCGA-HT-A4DS	7
TCGA-HT-A4DV	11
TCGA-HT-A5R5	11
TCGA-HT-A5R7	11
TCGA-HT-A5R9	11
TCGA-HT-A5RA	23
TCGA-HT-A5RB	11
TCGA-HT-A5RC	23
TCGA-HT-A614	11
TCGA-HT-A615	11
TCGA-HT-A616	11
TCGA-HT-A617	5
TCGA-HT-A618	11
TCGA-HT-A61B	11
TCGA-HT-A61C	5
TCGA-HT-A74H	5
TCGA-HT-A74K	11
TCGA-HT-A74L	11
TCGA-HT-A74O	11
TCGA-HW-7486	11
TCGA-HW-7487	11
TCGA-HW-7489	11
TCGA-HW-7490	11
TCGA-HW-7491	11
TCGA-HW-7493	11
TCGA-HW-7495	11
TCGA-HW-8319	11
TCGA-HW-8320	11
TCGA-HW-8321	11
TCGA-HW-8322	11
TCGA-HW-A5KJ	11
TCGA-HW-A5KK	23
TCGA-HW-A5KL	11
TCGA-HW-A5KM	11
TCGA-IK-7675	11
TCGA-IK-8125	11
TCGA-KT-A74X	11
TCGA-KT-A7W1	23
TCGA-P5-A5ET	11
TCGA-P5-A5EU	7
TCGA-P5-A5EV	11
TCGA-P5-A5EW	11
TCGA-P5-A5EX	11
TCGA-P5-A5EY	5
TCGA-P5-A5EZ	11
TCGA-P5-A5F0	11
TCGA-P5-A5F1	11
TCGA-P5-A5F2	11
TCGA-P5-A5F4	11
TCGA-P5-A5F6	9
TCGA-P5-A72U	5
TCGA-P5-A72W	11
TCGA-P5-A72X	11
TCGA-P5-A72Z	11
TCGA-P5-A730	11
TCGA-P5-A731	11
TCGA-P5-A733	11
TCGA-P5-A735	11
TCGA-P5-A736	11
TCGA-P5-A737	11
TCGA-P5-A77W	11
TCGA-P5-A77X	11
TCGA-P5-A780	11
TCGA-P5-A781	11
TCGA-QH-A65R	11
TCGA-QH-A65S	11
TCGA-QH-A65V	11
TCGA-QH-A65X	11
TCGA-QH-A65Z	11
TCGA-QH-A6CS	5
TCGA-QH-A6CU	11
TCGA-QH-A6CV	23
TCGA-QH-A6CX	23
TCGA-QH-A6CY	11
TCGA-QH-A6CZ	11
TCGA-QH-A6X3	11
TCGA-QH-A6X4	11
TCGA-QH-A6X5	11
TCGA-QH-A6X8	11
TCGA-QH-A6X9	11
TCGA-QH-A6XA	11
TCGA-QH-A6XC	23
TCGA-QH-A86X	11
TCGA-QH-A870	11
TCGA-R8-A6MK	11
TCGA-R8-A6ML	11
TCGA-R8-A6MO	11
TCGA-R8-A6YH	11
TCGA-RY-A83X	11
TCGA-RY-A83Y	11
TCGA-RY-A83Z	11
TCGA-RY-A840	11
TCGA-RY-A843	11
TCGA-RY-A845	11
TCGA-RY-A847	11
TCGA-S9-A6TS	11
TCGA-S9-A6TU	11
TCGA-S9-A6TV	11
TCGA-S9-A6TW	11
TCGA-S9-A6TX	11
TCGA-S9-A6TY	11
TCGA-S9-A6TZ	11
TCGA-S9-A6U0	23
TCGA-S9-A6U1	11
TCGA-S9-A6U2	11
TCGA-S9-A6U5	11
TCGA-S9-A6U6	11
TCGA-S9-A6U8	11
TCGA-S9-A6U9	11
TCGA-S9-A6UA	3
TCGA-S9-A6UB	11
TCGA-S9-A6WD	11
TCGA-S9-A6WE	11
TCGA-S9-A6WG	11
TCGA-S9-A6WH	11
TCGA-S9-A6WI	11
TCGA-S9-A6WL	11
TCGA-S9-A6WM	23
TCGA-S9-A6WN	11
TCGA-S9-A6WO	11
TCGA-S9-A6WP	11
TCGA-S9-A6WQ	11
TCGA-S9-A7IQ	11
TCGA-S9-A7IS	11
TCGA-S9-A7IX	23
TCGA-S9-A7IY	11
